,GBC_PC1_ztstat,GBC_PC2_ztstat,GBC_PC3_ztstat,GBC_PC4_ztstat,GBC_PC5_ztstat
TMC5,-0.091845022,0.07378562,0.117732253,0.096431954,0.347604644
TMC6,-0.094233796,0.217376773,-0.11866349,0.152948055,0.174264148
TMC7,-0.116477568,0.222431797,-0.058538971,0.067614344,0.076432305
TMC8,0.226462755,0.057906995,-0.06513352,0.065126338,0.102093446
TMCC1,-0.110801762,0.150449664,-0.047349687,0.079903642,0.130426958
TMCC2,-0.110224401,0.055800181,0.11409059,-0.025302138,0.263230303
TMCC3,-0.027601038,0.154925639,-0.02234543,0.050919864,0.163527228
TMCO1,0.142896813,-0.123163462,0.048006503,0.036891444,0.071456198
TMCO2,0.050227747,-0.051328668,-0.042423664,-0.051171296,-0.026467707
TMCO3,-0.012656455,-0.031554363,-0.06708939,0.069842594,0.000606077
TMCO4,-0.177468159,0.369422571,-0.314168501,0.468199027,0.362206469
TMCO5A,0.218872152,0.108456654,0.026521927,0.238491137,0.427930736
TMCO6,-0.060980416,0.056494798,0.048723892,-0.063726419,0.077454259
TMCO7,0.287378089,0.054146361,0.039234345,0.102277563,0.161995251
TMED1,0.311702816,0.008574061,0.068947565,0.068322522,0.164127012
TMED10,0.124172747,-0.009782674,0.026985613,0.045158449,-0.042691106
TMED10P1,0.146144799,0.061561393,-0.072155884,0.152683681,0.05691669
TMED2,-0.186198685,0.092010178,-0.164810923,0.075528217,-0.044354046
TMED3,0.337516028,-0.031765239,0.051541112,0.151895207,0.290732124
TMED4,0.093267633,0.023092543,0.030921551,0.004851579,-0.051638467
TMED5,0.060113061,0.142634562,-0.236338161,0.204288862,0.099722344
TMED6,0.023411061,-0.011875971,0.182956853,0.178045367,0.491727571
TMED7,0.151050786,-0.081910828,0.10760899,0.078328389,0.180288397
TMED8,-0.142377084,0.000429304,0.009754808,-0.173178764,-0.26620803
TMED9,0.23562272,-0.076437832,-0.001611165,0.019464127,-0.086463264
TMEFF1,0.274528338,0.002922763,0.063259588,-0.047498321,-0.000227079
TMEFF2,0.336121013,0.010451855,-0.045453923,0.120547722,0.004535988
TMEM100,0.241909696,-0.125638986,-0.119729569,0.049836459,-0.107186391
TMEM101,0.235829079,0.102454289,0.031665838,0.099296591,0.116306339
TMEM102,-0.010797755,0.01102677,0.247003475,-0.010713248,0.216514412
TMEM104,0.254601794,-0.005609871,0.148051183,-0.046958569,0.081779037
TMEM105,0.216229827,-0.164802116,0.111654838,-0.079738202,-0.030857282
TMEM106B,0.000821237,-0.033469587,-0.12362805,0.107876214,0.03544103
TMEM106C,0.3832044,-0.110808178,0.055599309,0.068306996,0.037375734
TMEM107,0.324384839,-0.164361114,0.032694781,-0.078375162,-0.213568536
TMEM108,0.42050422,-0.194656657,0.192351292,-0.044177559,-0.021958103
TMEM109,-0.061752927,0.120351302,0.036543944,0.027749672,0.059972157
TMEM11,0.200290727,-0.002769366,0.216683088,0.004623178,0.206751128
TMEM110,-0.120345702,0.148078576,-0.120046176,-0.02500485,0.021642419
TMEM114,-0.042466541,0.034191152,0.061800403,0.020244694,0.178782189
TMEM115,0.364035528,-0.097708566,0.273302212,-0.076213807,0.093869062
TMEM116,0.270109498,-0.049852175,0.059260468,-0.067663597,-0.013820103
TMEM117,0.422853307,-0.068352194,0.125204159,0.05625451,0.116383284
TMEM119,0.045930155,0.044227331,0.084915413,-0.05450785,0.055564407
TMEM120A,0.413006502,-0.051140266,0.066969881,0.130528329,0.176763989
TMEM120B,-0.256536757,0.039172682,-0.113740835,0.093181768,-0.074347696
TMEM121,0.184062668,0.074069314,0.006417424,0.009430347,0.102533281
TMEM123,0.009548443,0.149664443,0.000596086,0.043068306,0.181374575
TMEM125,-0.144045431,0.281766952,-0.114620167,0.148401768,0.170440822
TMEM126A,0.264245914,0.041507885,-0.017832145,0.172353771,0.179249225
TMEM126B,0.149645275,0.08497033,-0.029902233,0.153819293,0.145809444
TMEM127,-0.072275822,-0.013040999,0.146578092,-0.125356402,-0.00980901
TMEM128,0.226450717,-0.017341697,0.046187147,0.072417803,0.045072267
TMEM129,0.318777713,-0.11707261,0.156162946,-0.136877717,0.070328991
TMEM130,0.286286358,-0.03392413,-0.123121126,0.152310294,-0.050052229
TMEM131,0.119157837,0.123542356,0.010069243,0.141530232,0.14860946
TMEM132A,0.322322809,-0.096055881,-0.021360342,0.093701163,-0.047356885
TMEM132B,0.026043424,-0.096179533,0.058272714,-0.189014145,-0.183014378
TMEM132C,-0.042961123,0.088891727,0.159592036,0.049081564,0.355311327
TMEM132D,0.234139349,0.010629291,0.070518104,-0.013773197,-0.006120405
TMEM132E,-0.366675381,0.02900171,-0.006783874,-0.135788886,-0.146680791
TMEM133,0.445164758,-0.127033678,0.254570967,-0.033196401,0.247357766
TMEM134,0.063279937,0.064274466,-0.184695904,0.163035222,-0.00156533
TMEM135,0.147868095,0.046979861,-0.005134921,0.029077545,0.084276322
TMEM136,0.318616549,-0.019598996,-0.042928964,0.085090627,-0.002980737
TMEM138,0.149720055,-0.000222615,0.031368902,0.064941662,0.171665048
TMEM139,0.030646904,-0.054600784,0.160602929,0.021782729,0.280626399
TMEM140,-0.04960371,0.164156372,0.013575984,0.041909889,0.263063039
TMEM141,0.386630056,0.042680208,0.177468488,0.050714376,0.284097983
TMEM143,-0.073075037,0.126410322,0.055829645,0.03502854,0.080023875
TMEM144,-0.136581972,0.230703756,-0.058741329,0.057900924,0.130622352
TMEM145,-0.396964585,0.078653947,-0.087697905,0.04045793,-0.037623617
TMEM146,0.090687896,-0.08970456,-0.055273875,-0.269215375,-0.403896574
TMEM147,0.225108497,0.075233142,-0.016530359,0.127950091,0.213404513
TMEM149,0.10541961,0.114094912,-0.012413691,0.151677439,0.32690854
TMEM14A,0.10368513,0.014289192,0.153827265,0.111481366,0.227948066
TMEM14B,-0.1600625,0.22092736,-0.106318538,0.186817011,0.256994294
TMEM14C,-0.204646691,0.137659741,-0.051993157,0.155245523,0.217516789
TMEM14E,-0.138723699,-0.016617504,-0.03605764,0.132386531,0.07372956
TMEM150A,-0.065824852,0.084017809,0.040580609,-0.022809079,0.063140522
TMEM150B,0.240515523,-0.177236091,0.102880915,-0.075490153,-0.094645463
TMEM150C,0.475426301,-0.186745848,0.348651027,-0.253593904,0.017096641
TMEM151A,0.003085898,0.079406111,0.064037157,0.068115322,0.157767888
TMEM151B,0.031883128,-0.117228959,0.144671874,-0.154724688,-0.102395993
TMEM154,-0.324936826,0.172701721,-0.239435379,-0.050008372,-0.344790036
TMEM155,0.128457803,0.060710465,0.169449533,0.096688078,0.24122643
TMEM156,0.232242827,0.106176101,-0.08233865,0.233536971,0.334731406
TMEM158,0.367721207,-0.155756439,-0.012551599,-0.009467156,-0.206658356
TMEM159,0.366678283,-0.125155898,-0.032855232,0.074232891,-0.072302947
TMEM160,0.235320501,0.05400845,0.209449367,-0.081373514,0.123546443
TMEM161A,0.268736289,0.013887529,0.088983017,0.034928829,0.126768819
TMEM161B,0.022450337,0.000898045,0.08288012,0.048190323,0.114121897
TMEM163,0.086701932,-0.10742537,0.210152902,-0.019818522,0.213803923
TMEM164,0.31824222,0.03032125,-0.020490401,0.058034115,0.13166153
TMEM165,-0.181946264,0.211521646,-0.083385865,0.127950722,0.160280733
TMEM167A,0.167717208,0.072960949,-0.145969576,0.222688177,0.153619262
TMEM167B,0.056426943,-0.077736573,-0.064722589,0.032895193,-0.174795096
TMEM168,-0.029233556,0.061552635,-0.020564441,0.02898803,0.023934361
TMEM169,0.018427708,0.181323759,-0.057855213,0.217561835,0.335083473
TMEM17,0.298481787,-0.016074512,-0.1152882,0.125247579,-0.039544159
TMEM170A,0.182017501,-0.045671881,0.033698103,0.064548431,0.117332902
TMEM170B,-0.048265003,0.099510686,-0.097575112,-0.041780612,0.116276741
TMEM171,0.089520375,-0.041147716,0.217921718,-0.09860467,0.012693536
TMEM173,0.294432483,0.047636835,0.067276101,-0.030007465,0.019544847
TMEM174,0.033097684,-0.069196091,-0.049529806,0.09126247,0.005033454
TMEM175,0.145056229,-0.074028639,0.058166321,-0.02389451,0.050795907
TMEM176A,0.43849501,-0.16387518,0.060280978,-0.048115779,-0.075111681
TMEM176B,0.398354396,-0.093616488,0.04306781,0.034892084,-0.001959952
TMEM177,0.2241976,-0.012867054,0.062428249,0.053921864,0.052443092
TMEM178,-0.327143638,0.167386822,-0.137083415,0.087429618,0.020269243
TMEM179,0.10381428,0.050986161,-0.045813474,0.048400644,0.070586828
TMEM179B,0.194835639,0.041920239,-0.015246867,0.06499595,0.096496053
TMEM18,0.049304482,0.198530758,-0.218071321,0.191398751,0.031769136
TMEM180,0.220661919,-0.090359781,0.017347693,-0.037058183,-0.117623676
TMEM181,0.086272333,-0.00953377,-0.136294139,-0.059224504,-0.206556673
TMEM182,0.240833127,0.034758118,0.078240588,0.137501552,0.317392737
TMEM183A,0.147261436,-0.017484315,0.103971361,0.136644121,0.292821665
TMEM184A,-0.074237912,0.025797489,-0.048465174,0.049694448,0.097701172
TMEM184B,0.106027387,0.073819801,0.074129705,0.007306246,0.181122504
TMEM184C,0.010908083,0.130400082,0.082004482,0.091279496,0.284311643
TMEM185A,0.227300712,0.018497972,0.051051219,0.075840082,0.218565554
TMEM185B,0.070907577,-0.025989034,-0.006730445,0.003637653,0.005543326
TMEM186,0.361686784,-0.021792391,0.145055757,0.076551781,0.163236104
TMEM187,0.193636733,-0.032045646,-0.017020605,0.143985249,0.030359384
TMEM188,-0.118255398,0.116811135,-0.0051369,0.173783464,0.217422426
TMEM189,0.358856735,-0.053118786,0.038319454,0.060067807,0.049931704
TMEM19,-0.022452013,0.097364253,-0.090041614,0.083967796,0.02513358
TMEM190,0.360706946,-0.372866235,0.186195902,-0.348154957,-0.268438411
TMEM191A,0.142704918,-0.085688972,0.293853194,-0.069044973,0.176867049
TMEM191B,0.16183638,-0.082848194,0.085687908,-0.006611932,0.099409412
TMEM191C,0.131580061,0.027445628,0.23763675,-0.025443512,0.258790222
TMEM192,0.070032649,0.076341625,-0.045112272,0.190543046,0.150700136
TMEM194A,-0.08795436,0.034139282,-0.052803067,0.068746197,-0.106029338
TMEM194B,0.159812904,0.053171294,-0.038159869,0.017428432,0.137820517
TMEM195,0.056582245,0.18737117,0.099848647,0.00556389,0.333745435
TMEM196,0.114583682,0.062562098,-0.084740186,0.373706583,0.196716767
TMEM198,0.257801266,-0.035269032,0.164897889,-0.084388792,-0.006684519
TMEM199,0.278975145,0.021635408,0.123175442,0.049139204,0.157084034
TMEM2,0.194549018,0.061949474,-0.105561737,0.236660334,0.042560639
TMEM20,0.033451363,-0.107902616,0.065391621,-0.260156244,-0.228027914
TMEM200A,0.30317609,-0.056117406,-0.097340702,0.074604322,-0.12528004
TMEM200B,0.005218921,-0.333089668,0.145974154,-0.211475013,-0.223944794
TMEM201,0.06681457,-0.081623909,0.319826496,-0.180068802,0.148421965
TMEM202,-0.362067647,0.35311649,-0.166658932,0.276207714,0.183196896
TMEM203,0.181858484,0.056903155,-0.034246884,0.204448756,0.265382238
TMEM204,-0.043778587,0.078274277,0.222246541,0.051773567,0.321317632
TMEM205,0.362981354,-0.024045658,0.041426181,-0.012163857,-0.005751735
TMEM206,-0.078030821,0.233033518,-0.157094253,0.208754076,0.184386841
TMEM207,-0.120320748,0.007971172,-0.036194483,-0.098462723,-0.125867075
TMEM208,0.410142377,-0.049704741,0.049411911,0.111131601,0.157705827
TMEM209,0.112557159,0.077243528,-0.111275082,0.169169402,0.073359694
TMEM211,-0.163775849,0.098175194,-0.151433319,0.119450526,0.006268655
TMEM213,-0.055092071,0.023433276,0.043126646,-0.326871252,-0.283934436
TMEM214,-0.138209774,0.14838582,-0.250318603,0.171223057,0.156340949
TMEM215,-0.02756734,-0.016345079,-0.026191844,-0.145060009,-0.085227959
TMEM216,0.192781666,-0.1649091,0.009981327,-0.023177466,-0.082847301
TMEM217,0.062726484,0.08668148,-0.049550047,0.125950039,-0.008710876
TMEM218,0.058712898,0.140516409,-0.146749575,0.100056893,0.087532433
TMEM219,0.421292185,-0.068295522,0.153541763,-0.06627571,0.045748073
TMEM22,0.303664148,-0.093867691,0.046213258,0.147098121,0.119691707
TMEM220,0.236236908,0.03460264,-0.031587702,0.086552682,0.121722656
TMEM222,0.209691754,0.00595211,0.008206983,0.151638577,0.209174208
TMEM223,0.117888328,0.053615382,0.126895733,-0.060561811,0.154262901
TMEM232,0.144799017,-0.098411934,0.304292068,-0.148383388,0.20245194
TMEM238,0.358647605,-0.072966778,-0.023383795,0.083726981,-0.009441771
TMEM240,0.068968205,0.016417376,0.126052055,-0.137054445,-0.021587664
TMEM242,0.268645701,-0.129589402,0.002924209,0.007100684,-0.161465358
TMEM246,0.21762633,0.041959486,-0.043216795,0.142131082,0.112122409
TMEM25,0.033460237,0.067278985,0.054717435,-0.029962258,0.047456099
TMEM26,-0.20678713,0.218991674,0.01484639,-0.145045051,-0.14678445
TMEM27,0.200335812,-0.088469735,0.075019579,-0.112364275,-0.137917287
TMEM30A,-0.210859775,0.118743444,-0.194737321,0.109163163,-0.002095458
TMEM30B,0.086648037,-0.041732623,0.017053423,0.087043106,0.121530278
TMEM31,-0.024979615,0.009909947,0.100600431,-0.160223094,0.050277554
TMEM33,-0.024049533,-0.010507295,0.181125382,-0.064303534,0.111679131
TMEM35,-0.101274408,-0.040224305,0.038680451,0.05830437,0.103489187
TMEM37,0.00952861,-0.059939245,-0.060385234,0.05404335,-0.042681974
TMEM38A,-0.130143823,0.038070245,0.122195925,-0.163353039,-0.008354632
TMEM38B,-0.03240775,0.176505832,-0.0742348,0.166634512,0.191258789
TMEM39A,-0.15693328,0.065386253,0.000829053,0.009923234,-0.013854307
TMEM39B,0.274154443,-0.060410208,-0.004243432,0.025276589,0.018037154
TMEM40,-0.072016584,-0.090041522,-0.0114526,-0.014249347,-0.140151461
TMEM41A,-0.002363102,0.110929109,-0.124001126,0.182883913,0.093909858
TMEM41B,-0.103514088,0.182864308,-0.075040101,0.104664513,0.10156374
TMEM42,0.387858926,-0.093608052,0.089301965,0.019915194,0.037995579
TMEM43,-0.090899206,0.138618845,-0.19289147,0.116860531,-0.074994818
TMEM44,0.198405148,0.076502847,0.031945782,0.218960634,0.256484198
TMEM45A,-0.335683662,0.136274498,-0.431612385,0.344297503,-0.046813194
TMEM45B,-0.135205199,0.16916547,-0.043299071,0.154211086,0.159948515
TMEM46,-0.119642563,0.178054597,0.005272795,0.274321091,0.418128406
TMEM47,0.272525062,-0.102681304,-0.07571003,0.044059149,-0.097333772
TMEM48,-0.000192882,0.061951027,-0.12859963,0.00819085,-0.185253367
TMEM49,-0.074221864,0.119746478,0.07064504,0.046813909,0.176210467
TMEM5,0.162530485,0.018268777,0.035288077,-0.019774467,0.041134693
TMEM50A,0.027260946,0.148194373,-0.143843148,0.200783419,0.041827685
TMEM50B,0.049240728,0.158549513,-0.000375289,0.099850339,0.275230225
TMEM51,0.356295649,-0.12737688,0.131712643,-0.067681387,-0.099128515
TMEM52,0.187658089,-0.136144951,0.13663359,-0.053577736,-0.008981594
TMEM53,0.315489035,-0.001055407,0.094493566,0.03473788,0.069580517
TMEM54,0.446134726,-0.129096478,0.182851463,-0.087163351,0.001682658
TMEM55A,-0.120412846,0.150531402,0.000616115,0.155996059,0.296480544
TMEM55B,0.31281527,-0.03600784,0.120740922,0.06248097,0.134075777
TMEM56,0.159517203,0.018118177,0.085850852,-0.11474837,0.039364347
TMEM57,-0.090700585,0.105279997,0.02282913,-0.043985139,0.031817844
TMEM59,0.100068113,0.145380527,-0.004877471,0.163288561,0.240016754
TMEM59L,0.332391612,-0.018893664,0.008861495,0.107347896,0.057448274
TMEM60,0.12025288,0.040411465,0.165138207,0.054074569,0.246436598
TMEM61,0.29538608,-0.168608688,0.069963419,0.07355625,0.021440746
TMEM62,0.226016568,0.043871423,-0.024482541,0.12668961,0.183644425
TMEM63A,-0.064250731,0.257197333,-0.114824642,0.210254129,0.204305813
TMEM63B,0.067310648,0.097095362,0.068269406,0.000576964,0.19835823
TMEM63C,0.256143263,-0.146474328,0.074905737,0.031888886,-0.005479533
TMEM64,0.210697125,0.011886347,0.134285244,-0.02776534,0.138692401
TMEM65,0.449759514,-0.120179392,0.188634355,-0.065549746,0.147345888
TMEM66,0.225144392,-0.123219178,-0.138735666,0.133268297,-0.128583608
TMEM67,-0.018106042,-0.014564865,0.016794107,-0.022550455,-0.036318241
TMEM68,0.182236118,-0.036807426,-0.100807298,0.071462536,-0.091600517
TMEM69,-0.009873032,0.072991997,0.099264881,-0.004844005,0.097809593
TMEM70,0.374609534,-0.089571851,0.055814533,0.174366243,0.156315581
TMEM71,-0.227577259,0.027832755,-0.047587605,-0.180119629,-0.192603743
TMEM72,0.078602654,-0.003628922,-0.000496622,0.025420833,-0.004846826
TMEM74,0.122403981,-0.040630906,-0.140145828,0.099845013,0.058567271
TMEM75,-0.049485745,0.155510358,-0.08309305,-0.034107789,-0.119024546
TMEM79,0.020206441,0.100870974,-0.058204342,0.06330935,0.045542898
TMEM80,0.170863943,-0.003845221,-0.08983261,0.104951663,0.036941102
TMEM81,-0.068676274,0.027298611,0.204733445,-0.048989215,0.18021533
TMEM82,0.087443691,-0.083815474,0.03994089,-0.036323842,-0.019347818
TMEM85,0.125545133,0.060028666,0.014256999,0.194732359,0.229570159
TMEM86A,0.303641894,-0.039856972,0.063447109,0.065012369,-0.003385382
TMEM86B,-0.298415474,0.079637335,0.067905593,-0.074257307,0.024806993
TMEM87A,-0.164668603,0.128709896,0.019498181,0.042887154,0.060899752
TMEM87B,0.227782324,-0.0820385,0.077915675,0.008296889,0.070316034
TMEM88,0.022101482,0.054902849,0.035778494,0.173081659,0.286152112
TMEM88B,0.001046009,-0.026846383,-0.044512921,0.016549724,-0.033964346
TMEM89,-0.47464833,0.488101957,-0.320547029,0.52828271,0.381927454
TMEM8A,0.360123821,-0.024963398,0.104398211,0.066575217,0.20173314
TMEM8B,0.208223654,-0.057873565,0.018906773,-0.060131426,0.049088656
TMEM8C,-0.248431621,0.10550175,-0.165591759,0.169094645,0.033590526
TMEM9,0.314538581,-0.063523045,0.02852724,0.108328586,0.134285195
TMEM90A,0.091417941,0.042384196,-0.08561122,0.16120821,0.158433758
TMEM91,0.058474654,-0.136198038,0.004775429,-0.134582741,-0.38030081
TMEM92,0.050710179,0.23721776,-0.035237984,0.290143515,0.506435229
TMEM93,0.360392392,-0.026271062,0.086350341,0.028488697,0.142105212
TMEM95,-0.092069021,-0.01923971,-0.105499534,0.083564821,-0.047398025
TMEM97,0.182429179,-0.10194293,0.095209289,-0.116060991,-0.09171304
TMEM98,-0.084616349,0.215081743,-0.100618397,0.150810938,0.170859531
TMEM99,0.038804285,0.078173668,0.022135886,-0.033056318,0.135719765
TMEM9B,0.245781686,0.067483768,0.028219883,0.122697742,0.173133268
TMF1,-0.281800269,0.100238477,-0.076362277,0.020591692,0.044476627
TMIE,0.287122346,-0.106988307,0.294019801,-0.285367544,-0.173461013
TMIGD1,-0.133990939,0.310270231,-0.055500791,0.313735697,0.50343626
TMIGD2,0.074915565,0.077529997,-0.049648806,0.014724569,0.05029801
TMLHE,0.059507796,0.024820248,0.053660162,0.102551663,0.199054861
TMOD2,-0.22457592,0.061670688,-0.032544962,-0.084086383,-0.000331788
TMOD3,0.178391716,-0.059880229,-0.108136343,0.068764328,-0.085967383
TMOD4,0.099854638,0.05078706,0.118664429,-0.00380231,0.0903911
TMPO,-0.126482178,-0.005834373,0.163504468,-0.119025749,-0.022917132
TMPPE,-0.004976896,-0.013979088,0.187796611,-0.124641381,0.063181177
TMPRSS11A,-0.075252414,-0.234648458,0.202697742,-0.457705599,-0.389129492
TMPRSS11D,-0.019386248,0.15903392,-0.1800447,-0.083631968,-0.276078596
TMPRSS11E2,-0.161288338,0.05775198,-0.014388155,-0.078268579,-0.063440477
TMPRSS12,,,,,
TMPRSS2,-0.238595494,0.014010564,-0.145485627,0.048924651,-0.085649559
TMPRSS3,0.047889442,0.013203398,0.112839266,-0.11045904,0.055131138
TMPRSS4,0.426164129,-0.280910126,0.239440182,-0.147122891,0.117889532
TMPRSS5,0.188461397,-0.031337478,-0.079565108,0.076325112,-0.039413458
TMPRSS6,0.131708962,-0.158622114,0.047656515,-0.140777873,-0.06000719
TMPRSS7,-0.002227214,-0.046945358,-0.148519013,0.09762692,-0.019808327
TMPRSS8,-0.076224298,-0.012801156,0.042456266,-0.178134543,-0.394312527
TMPRSS9,-0.050208256,-0.237467078,0.05162456,-0.195907958,-0.276559833
TMSB10,0.386672492,-0.030363763,0.011373776,0.023841953,-0.097609425
TMSB15A,-0.17941064,0.002285247,-0.194968691,0.040998487,-0.252640792
TMSB15B,-0.033089026,-0.00614461,-0.159068479,0.12916121,-0.112291079
TMSB4X,0.236542188,-0.013762791,-0.071764568,0.128450439,-0.008169866
TMSB4XP8,0.255225368,-0.021934278,0.011739425,0.093841809,0.086938104
TMSB4Y,0.200140261,0.021580734,-0.020971352,0.10704833,-0.008923238
TMTC1,0.352395215,-0.01609287,-0.020376264,0.114125913,0.056942627
TMTC2,-0.008086651,0.140075163,0.029028163,-0.019125245,0.071113491
TMTC3,0.264678262,-0.103824776,-0.012107639,0.021253403,-0.017785344
TMTC4,-0.296287017,0.185036675,0.03390186,-0.115865506,-0.015462802
TMUB1,0.210768804,0.001908062,0.131252696,0.037351257,0.233593657
TMUB2,0.247008885,0.002741691,0.102752381,0.068342813,0.163923126
TMX1,0.184472206,0.075614793,-0.038468499,0.130380387,0.242310208
TMX2,0.074917894,0.080447656,0.161311568,-0.044311842,0.333750267
